"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Our statement on the passing of Former First Lady Barbara Bush: https://t.co/MhTVYCL9Nj",FALSE,312891,NA,2018-04-18 00:44:58,FALSE,NA,"986405191711944704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",47227,FALSE,FALSE,NA,NA
"RT @ObamaFoundation: We just announced the inaugural class of #ObamaFellows. These 20 civic leaders have carried out inspiring work around…",FALSE,0,NA,2018-04-16 11:25:04,FALSE,NA,"985841501321269250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5275,TRUE,FALSE,NA,NA
"RT @ObamaFoundation: This week—50 years since Dr. Martin Luther King, Jr. was killed—@BarackObama and @RepJohnLewis sat down with a group o…",FALSE,0,NA,2018-04-04 14:35:58,FALSE,NA,"981540886726217729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",13350,TRUE,FALSE,NA,NA
"Incredible to have a Chicago team in the Final Four. I’ll take that over an intact bracket any day! Congratulations… https://t.co/V9IbaSlbIp",FALSE,218217,NA,2018-03-25 15:34:31,TRUE,NA,"977931743880761344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",18889,FALSE,FALSE,NA,NA
"Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading… https://t.co/d0DTg594Cs",FALSE,1516928,NA,2018-03-24 17:07:47,TRUE,NA,"977592827348742146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",299646,FALSE,FALSE,NA,NA
"Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started th… https://t.co/gNw9ks6pMY",FALSE,133189,NA,2018-03-19 21:48:18,TRUE,NA,"975851480648421376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",25502,FALSE,FALSE,NA,NA
"In Singapore with young people who are advocating for education, empowering young women, and getting involved all o… https://t.co/V5uHCeMWUa",FALSE,167182,NA,2018-03-19 15:10:02,TRUE,NA,"975751255296487424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",24486,FALSE,FALSE,NA,NA
"41: I like the competition. And the loyalty to the home team. - 44 https://t.co/XG3ChMtW0M",FALSE,269971,NA,2018-03-16 00:22:18,FALSE,NA,"974440685175754752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",27607,FALSE,FALSE,NA,NA
"Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!",FALSE,126184,NA,2018-03-15 23:16:02,FALSE,NA,"974424008182689792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",12181,FALSE,FALSE,NA,NA
"Just because I have more time to watch games doesn’t mean my picks will be better, but here are my brackets this ye… https://t.co/gWpZwlceV3",FALSE,253520,NA,2018-03-14 20:12:59,TRUE,NA,"974015556675391488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",36207,FALSE,FALSE,NA,NA
"Have fun out there among the stars. https://t.co/S285MTwGtp",FALSE,1372306,NA,2018-03-14 14:58:59,FALSE,NA,"973936533320413184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",248716,FALSE,FALSE,NA,NA
"Four years ago, @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians an… https://t.co/kneWyU2Tu1",FALSE,168154,NA,2018-03-12 18:12:41,TRUE,NA,"973260504411058176",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",18372,FALSE,FALSE,NA,NA
"I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want… https://t.co/1ammpZayJx",FALSE,229636,NA,2018-02-28 02:58:41,TRUE,NA,"968681836078608385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",34756,FALSE,FALSE,NA,NA
"Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless stu… https://t.co/wXO3wBtJ8V",FALSE,1569067,NA,2018-02-22 16:00:44,TRUE,NA,"966704319658647553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",416831,FALSE,FALSE,NA,NA
"Billy Graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance t… https://t.co/V8WtgIRPEB",FALSE,245677,NA,2018-02-21 16:33:04,TRUE,NA,"966350067287363584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",32305,FALSE,FALSE,NA,NA
"We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can hon… https://t.co/LWGSkzRapH",FALSE,1256471,NA,2018-02-15 17:12:17,TRUE,NA,"964185606803853314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",348778,FALSE,FALSE,NA,NA
"Happy Valentine’s Day, @MichelleObama. You make every day and every place better. https://t.co/aWvyytR7Mm",FALSE,1449250,NA,2018-02-14 16:25:03,FALSE,NA,"963811333685817346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",220781,FALSE,FALSE,NA,NA
"RT @MichelleObama: Happy #ValentinesDay to my one and only, @BarackObama. To celebrate the occasion, I’m dedicating a little Valentine’s Da…",FALSE,0,NA,2018-02-14 16:24:22,FALSE,NA,"963811162482728961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",24441,TRUE,FALSE,NA,NA
"Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts… https://t.co/N0zwBg7gTi",FALSE,1389260,NA,2018-01-15 14:46:02,TRUE,NA,"952914779458424832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",344807,FALSE,FALSE,NA,NA
"All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and al… https://t.co/zxpKVnNeHZ",FALSE,480721,"BarackObama",2017-12-29 16:11:11,TRUE,"946775467536928768","946775615893655552","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",107163,FALSE,FALSE,NA,NA
"Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toil… https://t.co/7mNk6dmnyC",FALSE,294662,"BarackObama",2017-12-29 16:10:36,TRUE,"946775332564230144","946775467536928768","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",45800,FALSE,FALSE,NA,NA
"Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, V… https://t.co/KxUk5Wle6h",FALSE,257639,"BarackObama",2017-12-29 16:10:04,TRUE,"946775194101800960","946775332564230144","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",62368,FALSE,FALSE,NA,NA
"Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har… https://t.co/MCXiSuAVJN",FALSE,148982,"BarackObama",2017-12-29 16:09:31,TRUE,"946775081371471872","946775194101800960","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",22122,FALSE,FALSE,NA,NA
"As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed… https://t.co/WaUHkVww2g",FALSE,746206,NA,2017-12-29 16:09:04,TRUE,NA,"946775081371471872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",163330,FALSE,FALSE,NA,NA
"RT @MBK_Alliance: I am my Brother’s Keeper. 
Watch our new PSA with @BarackObama, @StephenCurry30 &amp; @chancetherapper, then take action to s…",FALSE,0,NA,2017-12-27 21:02:52,FALSE,NA,"946124244328550400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",7095,TRUE,FALSE,NA,NA
"On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",FALSE,1402113,NA,2017-12-25 16:05:05,FALSE,NA,"945324527520804866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",230807,FALSE,FALSE,NA,NA
"There's no better time than the holiday season to reach out and give back to our communities. Great to hear from yo… https://t.co/gp5dCy9oN2",FALSE,394723,NA,2017-12-14 22:39:13,TRUE,NA,"941437447296225280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",55194,FALSE,FALSE,NA,NA
"Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!",FALSE,653168,NA,2017-12-13 00:17:20,FALSE,NA,"940737366255423488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",77345,FALSE,FALSE,NA,NA
"Just got off a call to thank folks who are working hard to help more Americans across the country sign up for healt… https://t.co/A9QvCySWJ8",FALSE,214979,NA,2017-12-11 20:16:29,TRUE,NA,"940314364460060673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",81639,FALSE,FALSE,NA,NA
"RT @ObamaFoundation: Watch: We hosted a Town Hall in New Delhi with @BarackObama and young leaders about how to drive change and make an im…",FALSE,0,NA,2017-12-04 22:57:47,FALSE,NA,"937818240453095424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6173,TRUE,FALSE,NA,NA
"Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… https://t.co/KC9nmjZPuX",FALSE,1100374,NA,2017-11-27 21:13:50,TRUE,NA,"935255366438408192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",105176,FALSE,FALSE,NA,NA
"From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz",FALSE,1315094,NA,2017-11-23 14:44:27,FALSE,NA,"933707825821421568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",195855,FALSE,FALSE,NA,NA
"ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.… https://t.co/5qLUsDoaMi",FALSE,1909527,NA,2017-11-20 19:02:11,TRUE,NA,"932685522820042754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",459756,FALSE,FALSE,NA,NA
"RT @ObamaFoundation: Today, we honor those who have honored our country with its highest form of service. https://t.co/IbJNCwIofL https://t…",FALSE,0,NA,2017-11-11 15:13:46,FALSE,NA,"929366549009502208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",8281,TRUE,FALSE,NA,NA
"This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all th… https://t.co/ZvUKZIDGAj",FALSE,409311,NA,2017-11-08 13:25:21,TRUE,NA,"928252100081078272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",67821,FALSE,FALSE,NA,NA
"Every election matters - those who show up determine our future. Go vote tomorrow! https://t.co/j1wh8hLamw",FALSE,183835,NA,2017-11-07 01:02:17,FALSE,NA,"927702713298759680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",54020,FALSE,FALSE,NA,NA
"May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.",FALSE,484522,"BarackObama",2017-11-06 00:51:32,FALSE,"927337524808347648","927337619406643200","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",108945,FALSE,FALSE,NA,NA
"We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...",FALSE,518996,NA,2017-11-06 00:51:09,FALSE,NA,"927337524808347648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",88834,FALSE,FALSE,NA,NA
"Starting today, you can sign up for 2018 health coverage. Head on over to https://t.co/ob1Ynoesod and find a plan t… https://t.co/6eN1Y5TQGV",FALSE,243541,NA,2017-11-01 13:06:59,TRUE,NA,"925710762894680064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",127326,FALSE,FALSE,NA,NA
"Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.",FALSE,667694,NA,2017-11-01 00:56:44,FALSE,NA,"925526988659548160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",94672,FALSE,FALSE,NA,NA
"Hello, #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation.",FALSE,171321,NA,2017-10-30 21:36:12,FALSE,NA,"925114135548919808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",19792,FALSE,FALSE,NA,NA
"I’ll let you and @ladygaga handle the singing, and we’ll handle the donations. There’s still time to give:… https://t.co/0NnaR3bozh",FALSE,294236,NA,2017-10-23 22:03:41,TRUE,NA,"922584337815613441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",50072,FALSE,FALSE,NA,NA
"Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this ye… https://t.co/nFSou6JC6n",FALSE,477052,NA,2017-10-22 00:02:08,TRUE,NA,"921889369337860096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",76590,FALSE,FALSE,NA,NA
"I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations, John, on receiving this year's Liberty Medal.",FALSE,643385,NA,2017-10-16 22:59:00,FALSE,NA,"920061541986250758",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",85147,FALSE,FALSE,NA,NA
"Michelle &amp; I are praying for the victims in Las Vegas. Our thoughts are with their families &amp; everyone enduring another senseless tragedy.",FALSE,1605438,NA,2017-10-02 12:41:16,FALSE,NA,"914832655170011137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",360867,FALSE,FALSE,NA,NA
"Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country. https://t.co/WBzcltmgqj",FALSE,483652,NA,2017-09-30 02:22:08,FALSE,NA,"913952069765271559",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",56080,FALSE,FALSE,NA,NA
"We're expanding our efforts to help Puerto Rico &amp; the USVI, where our fellow Americans need us right now. Join us a… https://t.co/gkrp1RwXR4",FALSE,319779,NA,2017-09-26 17:03:55,TRUE,NA,"912724426709504000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",105256,FALSE,FALSE,NA,NA
"Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament… https://t.co/XDtkLu32wd",FALSE,313344,NA,2017-09-25 23:36:36,TRUE,NA,"912460861758955523",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",53844,FALSE,FALSE,NA,NA
"RT @gatesfoundation: President @BarackObama addresses #Goalkeepers17 starting at 12:40 PM. Tune in here: https://t.co/XmHBErSHYw",FALSE,0,NA,2017-09-20 16:32:34,FALSE,NA,"910542207991590917",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",2552,TRUE,FALSE,NA,NA
"Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.",FALSE,1407434,NA,2017-09-20 02:30:52,FALSE,NA,"910330388219916290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",404833,FALSE,FALSE,NA,NA
